Id,SalePrice
2154,127925.91796451915
2155,113614.614
2156,291134.708
2157,228752.57
2158,253885.19
2159,215876.64379614426
2160,165021.32000641024
2161,272703.698
2162,329043.362
2163,289344.076
2164,226876.21
2165,174872.8
2166,121986.0
2167,230153.80358119658
2168,207029.34
2169,188833.608
2170,219748.2
2171,156270.07527122152
2172,142953.22130952383
2173,203265.518
2174,246179.234
2175,217781.08583028082
2176,310609.792
2177,291171.72
2178,203663.524
2179,130826.408
2180,228105.314
2181,202579.6806923077
2182,254994.664
2183,206720.42141575093
2184,145094.50315937155
2185,138468.83480952383
2186,135738.69044444445
2187,158424.5556579035
2188,155921.564
2189,240322.43
2190,114128.84339676115
2191,118216.00308131345
2192,112798.11539215686
2193,97335.062
2194,112608.99386318709
2195,111798.90007687676
2196,134024.03342775864
2197,110765.01752531526
2198,143006.622
2199,166619.312
2200,123172.746
2201,139400.292
2202,163098.75
2203,168107.33766666666
2204,146815.06785714286
2205,113230.59847639994
2206,123722.6200546366
2207,175368.844
2208,205717.807
2209,262092.94
2210,93940.926
2211,106123.23876982408
2212,106768.21547890599
2213,110195.80357296465
2214,135642.2211111111
2215,109582.26965123236
2216,180828.246
2217,123279.304
2218,102653.62215384615
2219,77792.5
2220,77271.686
2221,282097.268
2222,268004.976
2223,346973.018
2224,211037.27
2225,172643.6
2226,221465.562
2227,203647.124
2228,252701.1404
2229,223778.97
2230,168008.6182538638
2231,192511.662
2232,225343.72
2233,194471.8766060606
2234,207428.66869230772
2235,234989.168
2236,255574.09
2237,275219.852
2238,199797.1238003108
2239,130923.802
2240,165478.18450000003
2241,165873.4448049911
2242,132946.4495
2243,137955.808
2244,87109.576
2245,83543.56
2246,160786.7069506494
2247,94643.6
2248,125033.12164705881
2249,123990.44555182073
2250,126117.736
2251,195625.754
2252,181753.50333333336
2253,169315.9867970728
2254,184217.60933145348
2255,181424.06909746522
2256,185803.794
2257,232392.57
2258,181238.17294662705
2259,181648.77255504686
2260,155991.51114112555
2261,178805.39483333332
2262,193591.566
2263,340119.132
2264,371118.484
2265,187765.662
2266,250514.99
2267,410319.142
2268,366547.702
2269,171770.0708747488
2270,166313.566
2271,183374.21
2272,193066.966
2273,165221.27775209365
2274,168000.96028571427
2275,159885.9511151515
2276,158485.932
2277,174070.072
2278,170634.37956521744
2279,123766.20082513845
2280,139939.42472727274
2281,182744.59633333335
2282,189850.28195928517
2283,94326.104
2284,113303.928
2285,132459.13666666666
2286,125405.98689679557
2287,276973.782
2288,245243.592
2289,394738.378
2290,357337.148
2291,340448.646
2292,399108.788
2293,388515.864
2294,365072.936
2295,411865.358
2296,283759.182
2297,260455.544
2298,313280.624
2299,400961.738
2300,294039.412
2301,221795.95
2302,242228.536
2303,217741.042
2304,207614.35755951423
2305,187238.5653333333
2306,187238.5653333333
2307,205640.61636666668
2308,224060.148
2309,245268.664
2310,226824.8385333333
2311,185370.29133333333
2312,174407.56210389608
2313,179528.85919437156
2314,190102.452
2315,168848.35647532466
2316,217651.388
2317,203936.9502871795
2318,176010.48876867024
2319,176282.3213552503
2320,195139.2944425519
2321,246081.81
2322,172759.103
2323,167001.7386666667
2324,167431.3475969853
2325,247353.136
2326,169575.06118672888
2327,208366.85333333333
2328,210857.47
2329,179052.09699419592
2330,175358.07803006834
2331,280500.466
2332,351129.35
2333,313448.516
2334,268280.38
2335,254513.31
2336,304882.632
2337,208584.69791575093
2338,251414.99
2339,248270.296
2340,320628.152
2341,248152.044
2342,222942.748
2343,216155.044
2344,250259.47
2345,206349.68009559475
2346,214610.57213699637
2347,195726.42661098906
2348,218286.12
2349,192661.634
2350,245586.45
2351,269557.484
2352,258073.626
2353,317642.046
2354,130202.392
2355,132013.798
2356,130644.948
2357,224029.538
2358,211994.33
2359,117591.592
2360,130958.65574229692
2361,131156.6359242424
2362,298073.096
2363,135010.15753679653
2364,142730.5138095238
2365,193801.6023333333
2366,155691.3833333333
2367,245523.312
2368,193519.81319999998
2369,224846.626
2370,171040.4551111111
2371,171348.05
2372,191383.13324599585
2373,253496.50133333332
2374,283123.648
2375,246079.372
2376,221729.06
2377,246473.346
2378,150068.57391043392
2379,185531.162
2380,143444.7088357691
2381,151849.89696367443
2382,169517.85
2383,224758.97
2384,249481.6
2385,146011.0598971531
2386,137012.95896218639
2387,138496.96273119393
2388,132165.42718036892
2389,128894.72474673616
2390,159715.65767445887
2391,119061.93679373326
2392,117861.59041561052
2393,148609.09889619186
2394,123889.87740303032
2395,177494.73
2396,156788.81189285635
2397,189055.94
2398,109936.89133333335
2399,84777.17666666667
2400,71565.362
2401,118189.99919467788
2402,134684.0090889164
2403,133711.436
2404,152889.33163730474
2405,145540.21783273708
2406,122493.40569644702
2407,116954.3529144385
2408,136724.27207420382
2409,137570.09403106727
2410,139473.06555555557
2411,119958.94178950143
2412,146794.95545410627
2413,133880.38308945202
2414,139661.7750381746
2415,137006.2928888889
2416,102860.338
2417,113697.51780207428
2418,116918.3642001476
2419,139115.86933333334
2420,114879.39631847374
2421,161266.13294483296
2422,130805.978
2423,139350.202
2424,141740.31531148942
2425,299156.44
2426,94453.90133333334
2427,144328.836
2428,130856.93523636363
2429,117878.19884264584
2430,124771.6415307662
2431,134716.22520940172
2432,122399.44717201426
2433,141903.8966260965
2434,148914.30454482112
2435,153885.68430825212
2436,118073.01482855759
2437,118332.00253689787
2438,120510.93796231969
2439,106928.09003966535
2440,112893.67628277531
2441,102988.7159784177
2442,97071.83213564214
2443,120020.98385463658
2444,99244.012
2445,100496.11514285713
2446,123141.12714285715
2447,142437.59
2448,171492.98033333334
2449,101553.036
2450,120919.16666666667
2451,119866.23657142857
2452,210456.946
2453,121643.53503332063
2454,145062.0214626533
2455,96496.25614407816
2456,143836.992
2457,117278.8
2458,107152.856
2459,107594.17492885882
2460,132875.2027777778
2461,114789.18038981984
2462,112428.79208852259
2463,112047.30654532566
2464,196660.658
2465,130893.43133333333
2466,108434.11368551878
2467,122562.84457142856
2468,98755.02362770562
2469,97788.6508023088
2470,216166.028
2471,162699.448
2472,159883.1813333333
2473,131585.31033333333
2474,122729.464
2475,219652.139
2476,114904.22
2477,127796.81839322636
2478,171702.9375151515
2479,139166.22463030304
2480,142665.9472969697
2481,131048.86653608351
2482,123402.09798842616
2483,126300.97757052242
2484,129280.37809425825
2485,123093.0529637438
2486,158128.3522352941
2487,245033.94
2488,119990.11363636363
2489,143536.49854226975
2490,157158.42994712674
2491,108463.3071638434
2492,193648.142
2493,149500.3673333333
2494,190440.944
2495,152869.7871982684
2496,226917.446
2497,133803.65833333335
2498,117763.93378706873
2499,111510.27439393938
2500,137082.97333333333
2501,140535.7331135531
2502,133054.22564029304
2503,104783.91980952382
2504,192670.342
2505,233708.2333333333
2506,276802.26
2507,288673.718
2508,280915.228
2509,243842.9604
2510,220824.096
2511,191974.47490289452
2512,207654.32
2513,216655.96
2514,217129.016
2515,125269.8
2516,165239.9529705882
2517,121514.8
2518,116341.444
2519,234202.43333333332
2520,204706.64
2521,202242.0106666667
2522,225182.86
2523,124621.73272727273
2524,135808.7785
2525,133802.61935714286
2526,132121.4725
2527,143628.036
2528,125208.97490174859
2529,122595.80468611738
2530,121553.55217096586
2531,247068.95
2532,235346.38666666666
2533,203339.994
2534,229716.786
2535,290240.362
2536,211327.42833333332
2537,208084.328
2538,175280.8574353369
2539,185246.62680663783
2540,210754.69963699635
2541,170588.4140717005
2542,180719.40735462797
2543,129469.88022374643
2544,131898.0861166667
2545,139162.13028571426
2546,133185.7397987127
2547,131164.226
2548,195032.216
2549,176909.7080497199
2550,364284.872
2551,131445.0736
2552,122756.0590555405
2553,118300.40308131344
2554,129060.01864610752
2555,88986.527
2556,113568.35100000001
2557,113333.40036905473
2558,215142.718
2559,142118.36638888888
2560,116922.81215384616
2561,98406.022
2562,137217.63611111112
2563,159158.874
2564,161215.906
2565,150435.59369277387
2566,142219.57787878788
2567,127845.5564102564
2568,182434.4
2569,177933.124
2570,96147.926
2571,260469.592
2572,122213.904
2573,196104.64
2574,325509.402
2575,117587.3
2576,143184.625
2577,177310.4
2578,83671.5668060828
2579,86321.624
2580,133895.048
2581,130863.54951199311
2582,109418.51031951452
2583,263439.612
2584,151124.9773333333
2585,194996.6426923077
2586,218896.182
2587,209256.844
2588,126001.88387000254
2589,135778.20147619047
2590,203185.3
2591,237652.312
2592,227549.26
2593,247903.87
2594,178182.28572581586
2595,191827.6037832168
2596,274892.032
2597,216065.108
2598,319123.316
2599,288088.952
2600,264174.336
2601,125981.6
2602,94648.8
2603,87911.676
2604,93897.0
2605,92367.904
2606,136370.7666666667
2607,170587.7046666667
2608,202889.26
2609,159899.28
2610,117798.53326190475
2611,185946.22
2612,158669.61456792484
2613,120911.304
2614,122161.0143137255
2615,135088.50866666666
2616,122722.31883030305
2617,171365.0388888889
2618,194836.29266666665
2619,185984.16
2620,176480.57337144288
2621,190416.508
2622,210965.52
2623,272460.568
2624,343017.728
2625,368682.402
2626,177101.71011415691
2627,168350.706
2628,368874.544
2629,426717.144
2630,300309.122
2631,452169.562
2632,365712.508
2633,232897.732
2634,371798.312
2635,152397.08200000002
2636,173174.474
2637,143356.14114285714
2638,248549.914
2639,192962.206
2640,154562.80101504637
2641,120059.7864261113
2642,237895.27235897435
2643,94717.904
2644,126165.312
2645,94295.4
2646,92692.864
2647,96739.8
2648,131913.31066666666
2649,157612.59986147183
2650,131426.91066666666
2651,140055.912
2652,433278.87
2653,268306.89
2654,285484.358
2655,343909.234
2656,298902.592
2657,271962.868
2658,307955.222
2659,295563.352
2660,303475.776
2661,325175.566
2662,319900.776
2663,252010.227
2664,247238.584
2665,242131.97
2666,265037.23
2667,167836.07910988905
2668,166652.0631387844
2669,208841.94204156546
2670,281701.818
2671,167969.84852761225
2672,192065.668
2673,214232.552
2674,215559.334
2675,151442.43
2676,178783.06953714648
2677,231013.6633333333
2678,282983.29
2679,244480.04
2680,287472.714
2681,348589.234
2682,323187.764
2683,535969.716
2684,307120.666
2685,330769.374
2686,252737.1
2687,275514.00266666664
2688,244600.286
2689,197175.79424603176
2690,452872.216
2691,207420.174
2692,133694.104
2693,198742.545
2694,131292.728
2695,186149.25318672892
2696,183524.92051167617
2697,221565.96
2698,199175.5706666667
2699,191493.3245811966
2700,180965.2841875543
2701,166541.87520868346
2702,124320.2076070494
2703,132979.048
2704,134345.86386381308
2705,124623.54542897451
2706,126556.52202282967
2707,127713.21879495306
2708,142905.6412969697
2709,120004.43866588039
2710,123128.29680915446
2711,275172.496
2712,340108.984
2713,136456.9
2714,147294.04559999998
2715,168557.228
2716,143584.22
2717,201202.08072727275
2718,237273.192
2719,162191.48568658007
2720,154791.60402691513
2721,139282.04471310214
2722,156329.774
2723,130847.992605165
2724,125084.88069018057
2725,136451.45804643547
2726,144967.40025335428
2727,163292.7540952381
2728,170503.40903030304
2729,161427.124
2730,146362.47663945975
2731,98092.79724042624
2732,112002.03435561829
2733,165218.90977022974
2734,168254.5846666667
2735,139102.30100963317
2736,169402.375
2737,115359.2001381136
2738,129659.614
2739,150608.02848338874
2740,124391.88986493507
2741,151978.68743706777
2742,144311.3007144848
2743,148230.93595985216
2744,137059.029775013
2745,121402.04245036165
2746,121639.99843636365
2747,161715.92266666668
2748,130578.83185200107
2749,121198.95018239539
2750,143207.7342337747
2751,131832.66
2752,257469.28
2753,159597.4888974359
2754,230281.908
2755,117436.80944522937
2756,91036.094
2757,89707.594
2758,59848.476
2759,140409.162
2760,144560.874
2761,138707.52855425392
2762,138962.3203339497
2763,161799.15666666668
2764,164091.101
2765,295169.168
2766,140963.733
2767,102257.06514285714
2768,135748.0756923077
2769,135618.97276961966
2770,124805.81733868092
2771,115424.23450570501
2772,126104.29624777184
2773,134347.67
2774,139020.8965692578
2775,128736.196
2776,117097.36
2777,113534.38
2778,91585.644
2779,140407.614
2780,105460.08077029251
2781,97549.11425028736
2782,110305.77373184015
2783,117316.87615384615
2784,116361.69143191744
2785,153217.18577777778
2786,62844.24
2787,111093.12335604802
2788,95518.36966154275
2789,134606.18
2790,103759.076
2791,115847.2408153591
2792,104040.02603902377
2793,192099.596
2794,98238.15848357452
2795,124502.89542612941
2796,98502.94818181817
2797,216581.488
2798,134686.91666666666
2799,124532.794
2800,99119.13379365078
2801,112323.50984327508
2802,140879.0657832612
2803,176605.29
2804,192682.22
2805,110354.87996052451
2806,102258.0229168332
2807,171672.7125
2808,143028.2448817861
2809,127027.72898265418
2810,138631.70561167947
2811,168734.27141125544
2812,133850.68083333332
2813,179941.722
2814,168402.418
2815,133100.6602857143
2816,248942.88
2817,147339.56916363636
2818,113098.93755555555
2819,146751.082
2820,145468.0944644848
2821,115015.40642008245
2822,201566.24466666667
2823,359457.056
2824,168621.70803030304
2825,163952.08055555559
2826,132463.07914791614
2827,138287.29979058646
2828,308936.28
2829,205780.472
2830,213805.80400395865
2831,189322.20323622788
2832,320307.55
2833,256242.352
2834,229149.27
2835,243746.498
2836,186144.26233333332
2837,153508.52988405796
2838,130724.548
2839,172309.83252006222
2840,195496.5495811966
2841,199250.65066666668
2842,201357.64466666666
2843,158328.65
2844,162182.593747412
2845,122595.80468611738
2846,208481.4406666667
2847,201411.83
2848,199466.672
2849,208860.88
2850,270142.81
2851,248261.718
2852,239069.05333333332
2853,227615.82
2854,128122.768
2855,198048.08135897436
2856,207331.304
2857,185575.74972727275
2858,188454.9720142857
2859,125206.048
2860,127737.52773809523
2861,162458.74554747474
2862,200268.414
2863,127570.92
2864,295418.31
2865,131445.0736
2866,136937.98133333333
2867,91889.87666666666
2868,142206.264
2869,132918.35
2870,174793.8506666667
2871,107005.74320794803
2872,63935.45
2873,112260.824
2874,139701.56856969697
2875,129635.30833333335
2876,156827.9397777778
2877,141471.848
2878,164129.48266666665
2879,132394.8429030303
2880,121898.48207296466
2881,165152.0706666667
2882,146265.70904588746
2883,137309.49616450217
2884,143227.77166666667
2885,205573.19466666665
2886,224219.078
2887,116916.15432163006
2888,111772.26774814329
2889,86467.586
2890,81786.714
2891,136179.63333333333
2892,103586.336
2893,123478.22960184184
2894,76066.26
2895,236095.194
2896,268169.976
2897,204777.62
2898,136006.306
2899,225386.94466666665
2900,158148.55990125818
2901,217390.248
2902,197463.49991452994
2903,353948.21
2904,245067.748
2905,187762.868
2906,201344.1697124183
2907,123994.932
2908,123780.98027398562
2909,141906.99
2910,83298.874
2911,94789.8
2912,163181.55890196076
2913,93897.0
2914,93897.0
2915,92334.8
2916,93146.4
2917,158855.0041252525
2918,105530.0
2919,233922.94
